"Year","SalesTerritoryGroup2","SalesPerson","Month","Value Column Name","Value"
"2021","United States","David Campbell","March","Quota","551668"
"2021","United States","David Campbell","March","Sales - Quota","233198"
"2021","United States","David Campbell","March","Variance","0.4227143861887947"
"2021","United States","David Campbell","April","Sales","163010"
"2021","United States","David Campbell","April","April -","163010"
"2021","United States","David Campbell","April","% Cont.","0.033773942287810096"
"2021","United States","David Campbell","April","% Cont. GT","0.00424040094963867"
"2021","United States","David Campbell","April","Quota","995882"
"2021","United States","David Campbell","April","Sales - Quota","-832872"
"2021","United States","David Campbell","April","Variance","-0.8363159490783044"
"2021","United States","David Campbell","May","Sales","358877"
"2021","United States","David Campbell","May","May -","358877"
"2021","United States","David Campbell","May","% Cont.","0.08154481082504597"
"2021","United States","David Campbell","May","% Cont. GT","0.008644903129385827"
"2021","United States","David Campbell","May","Quota","491577"
"2021","United States","David Campbell","May","Sales - Quota","-132700"
"2021","United States","David Campbell","May","Variance","-0.26994753619473655"
"2021","United States","David Campbell","June","Sales","1681504"
"2021","United States","David Campbell","June","June -","1681504"
"2021","United States","David Campbell","June","% Cont.","0.2588511408588665"
"2021","United States","David Campbell","June","% Cont. GT","0.0364806895294918"
"2021","United States","David Campbell","June","Quota","1562603"
"2021","United States","David Campbell","June","Sales - Quota","118901"
"2021","United States","David Campbell","June","Variance","0.07609162404014327"
"2021","United States","David Campbell","July","Sales","279424"
"2021","United States","David Campbell","July","July -","279424"
"2021","United States","David Campbell","July","% Cont.","0.17555287494973865"
"2021","United States","David Campbell","July","% Cont. GT","0.008799530117663195"
"2021","United States","David Campbell","July","Quota","1745061"
"2021","United States","David Campbell","July","Sales - Quota","-1465637"
"2021","United States","David Campbell","July","Variance","-0.8398772306526819"
"2021","United States","David Campbell","August","Sales","202298"
"2021","United States","David Campbell","August","August -","202298"
"2021","United States","David Campbell","August","% Cont.","0.057886986773708585"
"2021","United States","David Campbell","August","% Cont. GT","0.005207682215248754"
"2021","United States","David Campbell","August","Quota","1713927"
"2021","United States","David Campbell","August","Sales - Quota","-1511629"
"2021","United States","David Campbell","August","Variance","-0.8819681351656168"
"2021","United States","David Campbell","September","Sales","463482"
"2021","United States","David Campbell","September","September -","463482"
"2021","United States","David Campbell","September","% Cont.","0.09779753920440985"
"2021","United States","David Campbell","September","% Cont. GT","0.010637314916873575"
"2021","United States","David Campbell","September","Quota","448293"
"2021","United States","David Campbell","September","Sales - Quota","15189"
"2021","United States","David Campbell","September","Variance","0.03388185851663979"
"2021","United States","David Campbell","October","Sales","2148476"
"2021","United States","David Campbell","October","October -","2148476"
"2021","United States","David Campbell","October","% Cont.","0.5461741579074877"
"2021","United States","David Campbell","October","% Cont. GT","0.059917169174017196"
"2021","United States","David Campbell","October","Quota","1174579"
"2021","United States","David Campbell","October","Sales - Quota","973897"
"2021","United States","David Campbell","October","Variance","0.8291455917396786"
"2021","United States","David Campbell","November","Sales","1949190"
"2021","United States","David Campbell","November","November -","1949190"
"2021","United States","David Campbell","November","% Cont.","0.29607676526727705"
"2021","United States","David Campbell","November","% Cont. GT","0.042536380397132326"
"2021","United States","David Campbell","November","Quota","644149"
"2021","United States","David Campbell","November","Sales - Quota","1305041"
"2021","United States","David Campbell","November","Variance","2.0259924334276698"
"2021","United States","David Campbell","December","Sales","1279875"
"2021","United States","David Campbell","December","December -","1279875"
"2021","United States","David Campbell","December","% Cont.","0.3203036274424911"
"2021","United States","David Campbell","December","% Cont. GT","0.02947536106856136"
"2021","United States","David Campbell","December","Quota","1451732"
"2021","United States","David Campbell","December","Sales - Quota","-171857"
"2021","United States","David Campbell","December","Variance","-0.11838066530186012"
"2021","United States","Pamela Ansman-Wolfe","January","Sales","204923"
"2021","United States","Pamela Ansman-Wolfe","January","January -","204923"
"2021","United States","Pamela Ansman-Wolfe","January","% Cont.","0.04893022220757744"
"2021","United States","Pamela Ansman-Wolfe","January","% Cont. GT","0.0054532602899123915"
"2021","United States","Pamela Ansman-Wolfe","January","Quota","813658"
"2021","United States","Pamela Ansman-Wolfe","January","Sales - Quota","-608735"
"2021","United States","Pamela Ansman-Wolfe","January","Variance","-0.748146026954814"
"2021","United States","Pamela Ansman-Wolfe","February","Sales","2395122"
"2021","United States","Pamela Ansman-Wolfe","February","February -","2395122"
"2021","United States","Pamela Ansman-Wolfe","February","% Cont.","0.5517970503975846"
"2021","United States","Pamela Ansman-Wolfe","February","% Cont. GT","0.04858508609704168"
"2021","United States","Pamela Ansman-Wolfe","February","Quota","690471"
"2021","United States","Pamela Ansman-Wolfe","February","Sales - Quota","1704651"
"2021","United States","Pamela Ansman-Wolfe","February","Variance","2.4688234552935606"
"2021","United States","Pamela Ansman-Wolfe","March","Sales","1997353"
"2021","United States","Pamela Ansman-Wolfe","March","March -","1997353"
"2021","United States","Pamela Ansman-Wolfe","March","% Cont.","0.3450312874423207"
"2021","United States","Pamela Ansman-Wolfe","March","% Cont. GT","0.04531589008716569"
"2021","United States","Pamela Ansman-Wolfe","March","Quota","837958"
"2021","United States","Pamela Ansman-Wolfe","March","Sales - Quota","1159395"
"2021","United States","Pamela Ansman-Wolfe","March","Variance","1.3835955978700603"
"2021","United States","Pamela Ansman-Wolfe","April","Sales","1309469"
"2021","United States","Pamela Ansman-Wolfe","April","April -","1309469"
"2021","United States","Pamela Ansman-Wolfe","April","% Cont.","0.27130808191936934"
"2021","United States","Pamela Ansman-Wolfe","April","% Cont. GT","0.034063392375451806"
"2021","United States","Pamela Ansman-Wolfe","April","Quota","1911476"
"2021","United States","Pamela Ansman-Wolfe","April","Sales - Quota","-602007"
"2021","United States","Pamela Ansman-Wolfe","April","Variance","-0.31494353054916724"
"2021","United States","Pamela Ansman-Wolfe","May","Sales","1539689"
"2021","United States","Pamela Ansman-Wolfe","May","May -","1539689"
"2021","United States","Pamela Ansman-Wolfe","May","% Cont.","0.3498514762283574"
"2021","United States","Pamela Ansman-Wolfe","May","% Cont. GT","0.03708920397345312"
"2021","United States","Pamela Ansman-Wolfe","May","Quota","864656"
"2021","United States","Pamela Ansman-Wolfe","May","Sales - Quota","675033"
"2021","United States","Pamela Ansman-Wolfe","May","Variance","0.7806954441997742"
"2021","United States","Pamela Ansman-Wolfe","June","Sales","2187683"
"2021","United States","Pamela Ansman-Wolfe","June","June -","2187683"
"2021","United States","Pamela Ansman-Wolfe","June","% Cont.","0.33677246107505404"
"2021","United States","Pamela Ansman-Wolfe","June","% Cont. GT","0.047462381482260646"
"2021","United States","Pamela Ansman-Wolfe","June","Quota","326580"
"2021","United States","Pamela Ansman-Wolfe","June","Sales - Quota","1861103"
"2021","United States","Pamela Ansman-Wolfe","June","Variance","5.69876599914263"
"2021","United States","Pamela Ansman-Wolfe","July","Sales","507152"
"2021","United States","Pamela Ansman-Wolfe","July","July -","507152"
"2021","United States","Pamela Ansman-Wolfe","July","% Cont.","0.3186268596702855"
"2021","United States","Pamela Ansman-Wolfe","July","% Cont. GT","0.015971066544867744"
"2021","United States","Pamela Ansman-Wolfe","July","Quota","1708231"
"2021","United States","Pamela Ansman-Wolfe","July","Sales - Quota","-1201079"
"2021","United States","Pamela Ansman-Wolfe","July","Variance","-0.7031127523151143"
"2021","United States","Pamela Ansman-Wolfe","August","Sales","2357060"
"2021","United States","Pamela Ansman-Wolfe","August","August -","2357060"
"2021","United States","Pamela Ansman-Wolfe","August","% Cont.","0.6744658921236865"
"2021","United States","Pamela Ansman-Wolfe","August","% Cont. GT","0.060676919407380334"
"2021","United States","Pamela Ansman-Wolfe","August","Quota","1392897"
"2021","United States","Pamela Ansman-Wolfe","August","Sales - Quota","964163"
"2021","United States","Pamela Ansman-Wolfe","August","Variance","0.692199782180592"
"2021","United States","Pamela Ansman-Wolfe","September","Sales","1360575"
"2021","United States","Pamela Ansman-Wolfe","September","September -","1360575"
"2021","United States","Pamela Ansman-Wolfe","September","% Cont.","0.28708965375794515"
"2021","United States","Pamela Ansman-Wolfe","September","% Cont. GT","0.031226379326543995"
"2021","United States","Pamela Ansman-Wolfe","September","Quota","1816071"
"2021","United States","Pamela Ansman-Wolfe","September","Sales - Quota","-455496"
"2021","United States","Pamela Ansman-Wolfe","September","Variance","-0.2508139824929752"
"2021","United States","Pamela Ansman-Wolfe","October","Sales","128064"
"2021","United States","Pamela Ansman-Wolfe","October","October -","128064"
"2021","United States","Pamela Ansman-Wolfe","October","% Cont.","0.03255574991680824"
"2021","United States","Pamela Ansman-Wolfe","October","% Cont. GT","0.0035714768762142735"
"2021","United States","Pamela Ansman-Wolfe","October","Quota","1694523"
"2021","United States","Pamela Ansman-Wolfe","October","Sales - Quota","-1566459"
"2021","United States","Pamela Ansman-Wolfe","October","Variance","-0.9244247496198045"
"2021","United States","Pamela Ansman-Wolfe","November","Sales","940977"
"2021","United States","Pamela Ansman-Wolfe","November","November -","940977"
"2021","United States","Pamela Ansman-Wolfe","November","% Cont.","0.14293189804529396"
"2021","United States","Pamela Ansman-Wolfe","November","% Cont. GT","0.02053455826109942"
"2021","United States","Pamela Ansman-Wolfe","November","Quota","1637321"
"2021","United States","Pamela Ansman-Wolfe","November","Sales - Quota","-696344"
"2021","United States","Pamela Ansman-Wolfe","November","Variance","-0.4252947345083829"
"2021","United States","Pamela Ansman-Wolfe","December","Sales","210370"
"2021","United States","Pamela Ansman-Wolfe","December","December -","210370"
"2021","United States","Pamela Ansman-Wolfe","December","% Cont.","0.05264754300621299"
"2021","United States","Pamela Ansman-Wolfe","December","% Cont. GT","0.004844794771359119"
"2021","United States","Pamela Ansman-Wolfe","December","Quota","1091498"
"2021","United States","Pamela Ansman-Wolfe","December","Sales - Quota","-881128"
"2021","United States","Pamela Ansman-Wolfe","December","Variance","-0.8072648781765976"
"2021","United States","Tete Mensa-Annan","January","Sales","2053858"
"2021","United States","Tete Mensa-Annan","January","January -","2053858"
"2021","United States","Tete Mensa-Annan","January","% Cont.","0.4904072667431698"
"2021","United States","Tete Mensa-Annan","January","% Cont. GT","0.05465575983427377"
"2021","United States","Tete Mensa-Annan","January","Quota","1717924"
"2021","United States","Tete Mensa-Annan","January","Sales - Quota","335934"
"2021","United States","Tete Mensa-Annan","January","Variance","0.19554648517629417"
"2021","United States","Tete Mensa-Annan","February","Sales","488892"
"2021","United States","Tete Mensa-Annan","February","February -","488892"
"2021","United States","Tete Mensa-Annan","February","% Cont.","0.11263274420383426"
"2021","United States","Tete Mensa-Annan","February","% Cont. GT","0.009917181635071156"
"2021","United States","Tete Mensa-Annan","February","Quota","880091"
"2021","United States","Tete Mensa-Annan","February","Sales - Quota","-391199"
"2021","United States","Tete Mensa-Annan","February","Variance","-0.4444983530112227"
"2021","United States","Tete Mensa-Annan","March","Sales","2084052"
"2021","United States","Tete Mensa-Annan","March","March -","2084052"
"2021","United States","Tete Mensa-Annan","March","% Cont.","0.3600080429732467"
"2021","United States","Tete Mensa-Annan","March","% Cont. GT","0.047282914621470426"
"2021","United States","Tete Mensa-Annan","March","Quota","686522"
"2021","United States","Tete Mensa-Annan","March","Sales - Quota","1397530"
"2021","United States","Tete Mensa-Annan","March","Variance","2.035666737555388"
"2021","United States","Tete Mensa-Annan","April","Sales","861529"
"2021","United States","Tete Mensa-Annan","April","April -","861529"
"2021","United States","Tete Mensa-Annan","April","% Cont.","0.17849966704665202"
"2021","United States","Tete Mensa-Annan","April","% Cont. GT","0.02241106919662139"
"2021","United States","Tete Mensa-Annan","April","Quota","623089"
