Date.Quarter,Product.Category-Subcategory.Category,Product.Category-Subcategory.Subcategory,Product.Brand,Customer.Geography.Continent,Customer.Geography.Country,Customer.Geography.State,Customer.Geography.City,Customer.Name,Store.Square Meters,Store.State,Store.Status,Sales.Total Cost,Sales.Margin,Sales.Sales Amount
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Fort Assiniboine,Tracy Dudley,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Fort Assiniboine,Tracy Dudley,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Iron Springs,Ignacio Webb,"1,210",Nunavut,,86.14,163.4504,249.5904
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Iron Springs,Ignacio Webb,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Iron Springs,Ignacio Webb,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Iron Springs,Ignacio Webb,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Red Deer,Willie Burgos,,Online,,335.946,637.45656,973.40256
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Red Deer,Willie Burgos,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Red Deer,Willie Burgos,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Red Deer,Willie Burgos,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Seven Persons,Roderick Witman,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Seven Persons,Roderick Witman,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Seven Persons,Roderick Witman,,Online,,61.17,57.71109999999999,118.88109999999999
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Seven Persons,Roderick Witman,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Vermilion,Keith Good,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Vermilion,Keith Good,,Online,,16.54,16.9214,33.4614
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Vermilion,Keith Good,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Vermilion,Keith Good,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Alkali Lake,Beverly Blackwood,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Alkali Lake,Beverly Blackwood,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Alkali Lake,Beverly Blackwood,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Alkali Lake,Beverly Blackwood,,Online,,94.328,190.37199999999999,284.7
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Kamloops,Vivian Gonzales,"2,105",Newfoundland and Labrador,,218.712,167.35289999999998,386.06489999999997
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Kamloops,Vivian Gonzales,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Kamloops,Vivian Gonzales,"2,105",Newfoundland and Labrador,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Kamloops,Vivian Gonzales,"2,105",Newfoundland and Labrador,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Nanaimo,Angela Castonguay,"3,500",New Brunswick,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Nanaimo,Angela Castonguay,"3,500",New Brunswick,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Nanaimo,Angela Castonguay,"3,500",New Brunswick,,10.18,8.2016,18.3816
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Nanaimo,Angela Castonguay,"3,500",New Brunswick,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,New Westminster,Christopher Rogers,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,New Westminster,Christopher Rogers,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,New Westminster,Christopher Rogers,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,New Westminster,Christopher Rogers,,Online,,15.132,17.454840000000004,32.58684
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Port Coquitlam,Lester Snipes,"1,500",Northwest Territories,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Port Coquitlam,Lester Snipes,"1,500",Northwest Territories,,7.566,8.892,16.458
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Port Coquitlam,Lester Snipes,"1,500",Northwest Territories,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Port Coquitlam,Lester Snipes,"1,500",Northwest Territories,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Salmon Arm,Lettie Massengill,"1,500",Northwest Territories,,95.641,110.26612999999999,205.90713
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Salmon Arm,Lettie Massengill,"1,500",Northwest Territories,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Salmon Arm,Lettie Massengill,"1,500",Northwest Territories,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Salmon Arm,Lettie Massengill,"1,500",Northwest Territories,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Surrey,Brian Carlino,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Surrey,Brian Carlino,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Surrey,Brian Carlino,,Online,,521.9300000000001,1048,1569.93
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Surrey,Brian Carlino,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Vancouver,Terrilyn Godfrey,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Vancouver,Terrilyn Godfrey,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Vancouver,Terrilyn Godfrey,"2,105",Newfoundland and Labrador,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Vancouver,Terrilyn Godfrey,"2,105",Newfoundland and Labrador,,212.01999999999998,333.8251,545.8451
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Victoria,Tonya Butterfield,"1,210",Nunavut,,24.81,22.683600000000002,47.4936
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Victoria,Tonya Butterfield,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Victoria,Tonya Butterfield,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,British Columbia,Victoria,Tonya Butterfield,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Rae,Lonnie Cooper,,Online,,5.82,5.574,11.394
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Rae,Lonnie Cooper,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Rae,Lonnie Cooper,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Rae,Lonnie Cooper,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Swift River,George Boser,,Online,,24.080000000000002,21.4231,45.5031
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Swift River,George Boser,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Swift River,George Boser,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Northwest Territories,Swift River,George Boser,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nova Scotia,Waverley,Roland Frazier,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nova Scotia,Waverley,Roland Frazier,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nova Scotia,Waverley,Roland Frazier,,Online,,290.24,463.12,753.36
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nova Scotia,Waverley,Roland Frazier,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Baker Lake,Richard Smith,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Baker Lake,Richard Smith,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Baker Lake,Richard Smith,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Baker Lake,Richard Smith,,Online,,172.28,347.70000000000005,519.98
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Qikiqtarjuaq,Charles Williams,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Qikiqtarjuaq,Charles Williams,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Qikiqtarjuaq,Charles Williams,,Online,,19.708,32.664320000000004,52.37232
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Nunavut,Qikiqtarjuaq,Charles Williams,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Baillieboro,Vilma Henry,"1,500",Northwest Territories,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Baillieboro,Vilma Henry,"1,500",Northwest Territories,,188.656,306.722,495.378
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Baillieboro,Vilma Henry,"1,500",Northwest Territories,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Baillieboro,Vilma Henry,"1,500",Northwest Territories,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Barrie,Ida McDonald,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Barrie,Ida McDonald,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Barrie,Ida McDonald,"2,105",Newfoundland and Labrador,,259.95,303.8208,563.7708
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Barrie,Ida McDonald,"2,105",Newfoundland and Labrador,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Carnarvon,Thomas Cohen,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Carnarvon,Thomas Cohen,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Carnarvon,Thomas Cohen,"2,105",Newfoundland and Labrador,,145.12,249.07999999999998,394.2
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Carnarvon,Thomas Cohen,"2,105",Newfoundland and Labrador,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Chatham,Jean Singer,"1,500",Northwest Territories,,147.14,137.6422,284.7822
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Chatham,Jean Singer,"1,500",Northwest Territories,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Chatham,Jean Singer,"1,500",Northwest Territories,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Chatham,Jean Singer,"1,500",Northwest Territories,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Crediton,Raymond Vitale,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Crediton,Raymond Vitale,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Crediton,Raymond Vitale,"2,105",Newfoundland and Labrador,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Crediton,Raymond Vitale,"2,105",Newfoundland and Labrador,,34.92,33.444,68.364
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kingston,Kimberly Colon,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kingston,Kimberly Colon,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kingston,Kimberly Colon,,Online,,8.27,9.719999999999999,17.99
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kingston,Kimberly Colon,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Dale Becker,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Dale Becker,"2,105",Newfoundland and Labrador,,244.894,225.94572000000005,470.83972000000006
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Dale Becker,"2,105",Newfoundland and Labrador,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Dale Becker,"2,105",Newfoundland and Labrador,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Jimmie Driscoll,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Jimmie Driscoll,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Jimmie Driscoll,,Online,,499.616,857.5372,1357.1532
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Kitchener,Jimmie Driscoll,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Little Britain,Craig Thurston,"1,210",Nunavut,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Little Britain,Craig Thurston,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Little Britain,Craig Thurston,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Little Britain,Craig Thurston,"1,210",Nunavut,,217.68,439.32,657
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Freddy Rafferty,"2,105",Newfoundland and Labrador,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Freddy Rafferty,"2,105",Newfoundland and Labrador,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Freddy Rafferty,"2,105",Newfoundland and Labrador,,10.751,9.59569,20.34669
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Freddy Rafferty,"2,105",Newfoundland and Labrador,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Mary Thompson,"3,500",New Brunswick,,258.42,521.55,779.97
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Mary Thompson,"3,500",New Brunswick,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Mary Thompson,"3,500",New Brunswick,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Mary Thompson,"3,500",New Brunswick,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Monica Walters,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Monica Walters,,Online,,6.617,6.37,12.987
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Monica Walters,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Monica Walters,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Shelba Reid,"1,210",Nunavut,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Shelba Reid,"1,210",Nunavut,,282.98400000000004,511.32900000000006,794.3130000000001
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Shelba Reid,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,London,Shelba Reid,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Melbourne,Daniel Shaw,"1,210",Nunavut,,507.92,887.1099999999999,1395.03
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Melbourne,Daniel Shaw,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Melbourne,Daniel Shaw,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Melbourne,Daniel Shaw,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Niagara Falls,Beatrice Fleetwood,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Ontario,Niagara Falls,Beatrice Fleetwood,,Online,,,,
