Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Orders.Region,Orders.Country,Orders.City,Orders.Customer ID,Orders.Customer Name,Orders.Order ID,Sum(Orders.Discount)
2014,Office Supplies,Supplies,West,United States,San Francisco,LR-17035,Lisa Ryan,CA-2017-119011,
2015,Office Supplies,Supplies,West,United States,San Francisco,LR-17035,Lisa Ryan,CA-2017-119011,
2016,Office Supplies,Supplies,West,United States,San Francisco,LR-17035,Lisa Ryan,CA-2017-119011,
2017,Office Supplies,Supplies,West,United States,San Francisco,LR-17035,Lisa Ryan,CA-2017-119011,0
2014,Office Supplies,Supplies,West,United States,San Francisco,NC-18535,Nick Crebassa,CA-2014-145254,0
2015,Office Supplies,Supplies,West,United States,San Francisco,NC-18535,Nick Crebassa,CA-2014-145254,
2016,Office Supplies,Supplies,West,United States,San Francisco,NC-18535,Nick Crebassa,CA-2014-145254,
2017,Office Supplies,Supplies,West,United States,San Francisco,NC-18535,Nick Crebassa,CA-2014-145254,
2014,Office Supplies,Supplies,West,United States,San Francisco,NK-18490,Neil Knudson,CA-2017-130148,
2015,Office Supplies,Supplies,West,United States,San Francisco,NK-18490,Neil Knudson,CA-2017-130148,
2016,Office Supplies,Supplies,West,United States,San Francisco,NK-18490,Neil Knudson,CA-2017-130148,
2017,Office Supplies,Supplies,West,United States,San Francisco,NK-18490,Neil Knudson,CA-2017-130148,0
2014,Office Supplies,Supplies,West,United States,San Francisco,PO-18850,Patrick O'Brill,CA-2015-104486,
2015,Office Supplies,Supplies,West,United States,San Francisco,PO-18850,Patrick O'Brill,CA-2015-104486,0
2016,Office Supplies,Supplies,West,United States,San Francisco,PO-18850,Patrick O'Brill,CA-2015-104486,
2017,Office Supplies,Supplies,West,United States,San Francisco,PO-18850,Patrick O'Brill,CA-2015-104486,
2014,Office Supplies,Supplies,West,United States,San Francisco,SC-20260,Scott Cohen,CA-2014-128622,0
2015,Office Supplies,Supplies,West,United States,San Francisco,SC-20260,Scott Cohen,CA-2014-128622,
2016,Office Supplies,Supplies,West,United States,San Francisco,SC-20260,Scott Cohen,CA-2014-128622,
2017,Office Supplies,Supplies,West,United States,San Francisco,SC-20260,Scott Cohen,CA-2014-128622,
2014,Office Supplies,Supplies,West,United States,San Francisco,TS-21160,Theresa Swint,CA-2016-120005,
2015,Office Supplies,Supplies,West,United States,San Francisco,TS-21160,Theresa Swint,CA-2016-120005,
2016,Office Supplies,Supplies,West,United States,San Francisco,TS-21160,Theresa Swint,CA-2016-120005,0
2017,Office Supplies,Supplies,West,United States,San Francisco,TS-21160,Theresa Swint,CA-2016-120005,
2014,Office Supplies,Supplies,West,United States,San Francisco,VG-21790,Vivek Gonzalez,CA-2017-139304,
2015,Office Supplies,Supplies,West,United States,San Francisco,VG-21790,Vivek Gonzalez,CA-2017-139304,
2016,Office Supplies,Supplies,West,United States,San Francisco,VG-21790,Vivek Gonzalez,CA-2017-139304,
2017,Office Supplies,Supplies,West,United States,San Francisco,VG-21790,Vivek Gonzalez,CA-2017-139304,0
2014,Office Supplies,Supplies,West,United States,San Jose,GM-14680,Greg Matthias,CA-2014-103310,0
2015,Office Supplies,Supplies,West,United States,San Jose,GM-14680,Greg Matthias,CA-2014-103310,
2016,Office Supplies,Supplies,West,United States,San Jose,GM-14680,Greg Matthias,CA-2014-103310,
2017,Office Supplies,Supplies,West,United States,San Jose,GM-14680,Greg Matthias,CA-2014-103310,
2014,Office Supplies,Supplies,West,United States,Santa Ana,BK-11260,Berenike Kampe,CA-2017-117009,
2015,Office Supplies,Supplies,West,United States,Santa Ana,BK-11260,Berenike Kampe,CA-2017-117009,
2016,Office Supplies,Supplies,West,United States,Santa Ana,BK-11260,Berenike Kampe,CA-2017-117009,
2017,Office Supplies,Supplies,West,United States,Santa Ana,BK-11260,Berenike Kampe,CA-2017-117009,0
2014,Office Supplies,Supplies,West,United States,Santa Clara,LR-17035,Lisa Ryan,CA-2014-109918,0
2015,Office Supplies,Supplies,West,United States,Santa Clara,LR-17035,Lisa Ryan,CA-2014-109918,
2016,Office Supplies,Supplies,West,United States,Santa Clara,LR-17035,Lisa Ryan,CA-2014-109918,
2017,Office Supplies,Supplies,West,United States,Santa Clara,LR-17035,Lisa Ryan,CA-2014-109918,
2014,Office Supplies,Supplies,West,United States,Seattle,BM-11785,Bryan Mills,CA-2016-105473,
2015,Office Supplies,Supplies,West,United States,Seattle,BM-11785,Bryan Mills,CA-2016-105473,
2016,Office Supplies,Supplies,West,United States,Seattle,BM-11785,Bryan Mills,CA-2016-105473,0
2017,Office Supplies,Supplies,West,United States,Seattle,BM-11785,Bryan Mills,CA-2016-105473,
2014,Office Supplies,Supplies,West,United States,Seattle,CM-11815,Candace McMahon,CA-2016-110730,
2015,Office Supplies,Supplies,West,United States,Seattle,CM-11815,Candace McMahon,CA-2016-110730,
2016,Office Supplies,Supplies,West,United States,Seattle,CM-11815,Candace McMahon,CA-2016-110730,0
2017,Office Supplies,Supplies,West,United States,Seattle,CM-11815,Candace McMahon,CA-2016-110730,
2014,Office Supplies,Supplies,West,United States,Seattle,CS-12355,Christine Sundaresam,CA-2017-164364,
2015,Office Supplies,Supplies,West,United States,Seattle,CS-12355,Christine Sundaresam,CA-2017-164364,
2016,Office Supplies,Supplies,West,United States,Seattle,CS-12355,Christine Sundaresam,CA-2017-164364,
2017,Office Supplies,Supplies,West,United States,Seattle,CS-12355,Christine Sundaresam,CA-2017-164364,0
2014,Office Supplies,Supplies,West,United States,Seattle,KB-16585,Ken Black,CA-2017-129357,
2015,Office Supplies,Supplies,West,United States,Seattle,KB-16585,Ken Black,CA-2017-129357,
2016,Office Supplies,Supplies,West,United States,Seattle,KB-16585,Ken Black,CA-2017-129357,
2017,Office Supplies,Supplies,West,United States,Seattle,KB-16585,Ken Black,CA-2017-129357,0
2014,Office Supplies,Supplies,West,United States,Seattle,KB-16600,Ken Brennan,CA-2016-149671,
2015,Office Supplies,Supplies,West,United States,Seattle,KB-16600,Ken Brennan,CA-2016-149671,
2016,Office Supplies,Supplies,West,United States,Seattle,KB-16600,Ken Brennan,CA-2016-149671,0
2017,Office Supplies,Supplies,West,United States,Seattle,KB-16600,Ken Brennan,CA-2016-149671,
2014,Office Supplies,Supplies,West,United States,Seattle,ML-17395,Marina Lichtenstein,CA-2014-121762,0
2015,Office Supplies,Supplies,West,United States,Seattle,ML-17395,Marina Lichtenstein,CA-2014-121762,
2016,Office Supplies,Supplies,West,United States,Seattle,ML-17395,Marina Lichtenstein,CA-2014-121762,
2017,Office Supplies,Supplies,West,United States,Seattle,ML-17395,Marina Lichtenstein,CA-2014-121762,
2014,Office Supplies,Supplies,West,United States,Seattle,MS-17770,Maxwell Schwartz,CA-2016-150350,
2015,Office Supplies,Supplies,West,United States,Seattle,MS-17770,Maxwell Schwartz,CA-2016-150350,
2016,Office Supplies,Supplies,West,United States,Seattle,MS-17770,Maxwell Schwartz,CA-2016-150350,0
2017,Office Supplies,Supplies,West,United States,Seattle,MS-17770,Maxwell Schwartz,CA-2016-150350,
2014,Office Supplies,Supplies,West,United States,Seattle,RP-19390,Resi Pölking,CA-2014-142769,0
2015,Office Supplies,Supplies,West,United States,Seattle,RP-19390,Resi Pölking,CA-2014-142769,
2016,Office Supplies,Supplies,West,United States,Seattle,RP-19390,Resi Pölking,CA-2014-142769,
2017,Office Supplies,Supplies,West,United States,Seattle,RP-19390,Resi Pölking,CA-2014-142769,
2014,Office Supplies,Supplies,West,United States,Sparks,KN-16705,Kristina Nunn,CA-2016-140613,
2015,Office Supplies,Supplies,West,United States,Sparks,KN-16705,Kristina Nunn,CA-2016-140613,
2016,Office Supplies,Supplies,West,United States,Sparks,KN-16705,Kristina Nunn,CA-2016-140613,0
2017,Office Supplies,Supplies,West,United States,Sparks,KN-16705,Kristina Nunn,CA-2016-140613,
2014,Office Supplies,Supplies,West,United States,Springfield,JK-16090,Juliana Krohn,CA-2017-141117,
2015,Office Supplies,Supplies,West,United States,Springfield,JK-16090,Juliana Krohn,CA-2017-141117,
2016,Office Supplies,Supplies,West,United States,Springfield,JK-16090,Juliana Krohn,CA-2017-141117,
2017,Office Supplies,Supplies,West,United States,Springfield,JK-16090,Juliana Krohn,CA-2017-141117,0.2
2014,Office Supplies,Supplies,West,United States,Tempe,ES-14080,Erin Smith,CA-2014-108189,0.2
2015,Office Supplies,Supplies,West,United States,Tempe,ES-14080,Erin Smith,CA-2014-108189,
2016,Office Supplies,Supplies,West,United States,Tempe,ES-14080,Erin Smith,CA-2014-108189,
2017,Office Supplies,Supplies,West,United States,Tempe,ES-14080,Erin Smith,CA-2014-108189,
2014,Office Supplies,Supplies,West,United States,Thornton,LC-16870,Lena Cacioppo,CA-2017-118017,
2015,Office Supplies,Supplies,West,United States,Thornton,LC-16870,Lena Cacioppo,CA-2017-118017,
2016,Office Supplies,Supplies,West,United States,Thornton,LC-16870,Lena Cacioppo,CA-2017-118017,
2017,Office Supplies,Supplies,West,United States,Thornton,LC-16870,Lena Cacioppo,CA-2017-118017,0.2
2014,Office Supplies,Supplies,West,United States,Thornton,RP-19390,Resi Pölking,CA-2015-128356,
2015,Office Supplies,Supplies,West,United States,Thornton,RP-19390,Resi Pölking,CA-2015-128356,0.2
2016,Office Supplies,Supplies,West,United States,Thornton,RP-19390,Resi Pölking,CA-2015-128356,
2017,Office Supplies,Supplies,West,United States,Thornton,RP-19390,Resi Pölking,CA-2015-128356,
2014,Technology,Accessories,Central,United States,Allen,AW-10840,Anthony Witt,CA-2015-129112,
2015,Technology,Accessories,Central,United States,Allen,AW-10840,Anthony Witt,CA-2015-129112,0.2
2016,Technology,Accessories,Central,United States,Allen,AW-10840,Anthony Witt,CA-2015-129112,
2017,Technology,Accessories,Central,United States,Allen,AW-10840,Anthony Witt,CA-2015-129112,
2014,Technology,Accessories,Central,United States,Amarillo,HG-15025,Hunter Glantz,CA-2016-111794,
2015,Technology,Accessories,Central,United States,Amarillo,HG-15025,Hunter Glantz,CA-2016-111794,
2016,Technology,Accessories,Central,United States,Amarillo,HG-15025,Hunter Glantz,CA-2016-111794,0.2
2017,Technology,Accessories,Central,United States,Amarillo,HG-15025,Hunter Glantz,CA-2016-111794,
2014,Technology,Accessories,Central,United States,Amarillo,JE-15745,Joel Eaton,CA-2015-139731,
2015,Technology,Accessories,Central,United States,Amarillo,JE-15745,Joel Eaton,CA-2015-139731,0.2
2016,Technology,Accessories,Central,United States,Amarillo,JE-15745,Joel Eaton,CA-2015-139731,
2017,Technology,Accessories,Central,United States,Amarillo,JE-15745,Joel Eaton,CA-2015-139731,
2014,Technology,Accessories,Central,United States,Ann Arbor,BM-11650,Brian Moss,CA-2015-124107,
2015,Technology,Accessories,Central,United States,Ann Arbor,BM-11650,Brian Moss,CA-2015-124107,0
2016,Technology,Accessories,Central,United States,Ann Arbor,BM-11650,Brian Moss,CA-2015-124107,
2017,Technology,Accessories,Central,United States,Ann Arbor,BM-11650,Brian Moss,CA-2015-124107,
2014,Technology,Accessories,Central,United States,Appleton,BE-11410,Bobby Elias,CA-2016-125220,
2015,Technology,Accessories,Central,United States,Appleton,BE-11410,Bobby Elias,CA-2016-125220,
2016,Technology,Accessories,Central,United States,Appleton,BE-11410,Bobby Elias,CA-2016-125220,0
2017,Technology,Accessories,Central,United States,Appleton,BE-11410,Bobby Elias,CA-2016-125220,
2014,Technology,Accessories,Central,United States,Arlington,AH-10075,Adam Hart,CA-2016-147109,
2015,Technology,Accessories,Central,United States,Arlington,AH-10075,Adam Hart,CA-2016-147109,
2016,Technology,Accessories,Central,United States,Arlington,AH-10075,Adam Hart,CA-2016-147109,0.2
2017,Technology,Accessories,Central,United States,Arlington,AH-10075,Adam Hart,CA-2016-147109,
2014,Technology,Accessories,Central,United States,Arlington,MC-17590,Matt Collister,CA-2014-127446,0.2
2015,Technology,Accessories,Central,United States,Arlington,MC-17590,Matt Collister,CA-2014-127446,
2016,Technology,Accessories,Central,United States,Arlington,MC-17590,Matt Collister,CA-2014-127446,
2017,Technology,Accessories,Central,United States,Arlington,MC-17590,Matt Collister,CA-2014-127446,
2014,Technology,Accessories,Central,United States,Aurora,AH-10120,Adrian Hane,CA-2016-135594,
2015,Technology,Accessories,Central,United States,Aurora,AH-10120,Adrian Hane,CA-2016-135594,
2016,Technology,Accessories,Central,United States,Aurora,AH-10120,Adrian Hane,CA-2016-135594,0.2
2017,Technology,Accessories,Central,United States,Aurora,AH-10120,Adrian Hane,CA-2016-135594,
2014,Technology,Accessories,Central,United States,Austin,JB-15925,Joni Blumstein,US-2015-167220,
2015,Technology,Accessories,Central,United States,Austin,JB-15925,Joni Blumstein,US-2015-167220,0.2
2016,Technology,Accessories,Central,United States,Austin,JB-15925,Joni Blumstein,US-2015-167220,
2017,Technology,Accessories,Central,United States,Austin,JB-15925,Joni Blumstein,US-2015-167220,
2014,Technology,Accessories,Central,United States,Austin,RB-19330,Randy Bradley,CA-2017-106068,
2015,Technology,Accessories,Central,United States,Austin,RB-19330,Randy Bradley,CA-2017-106068,
2016,Technology,Accessories,Central,United States,Austin,RB-19330,Randy Bradley,CA-2017-106068,
2017,Technology,Accessories,Central,United States,Austin,RB-19330,Randy Bradley,CA-2017-106068,0.2
2014,Technology,Accessories,Central,United States,Austin,RD-19930,Russell D'Ascenzo,CA-2017-125115,
2015,Technology,Accessories,Central,United States,Austin,RD-19930,Russell D'Ascenzo,CA-2017-125115,
2016,Technology,Accessories,Central,United States,Austin,RD-19930,Russell D'Ascenzo,CA-2017-125115,
2017,Technology,Accessories,Central,United States,Austin,RD-19930,Russell D'Ascenzo,CA-2017-125115,0.2
2014,Technology,Accessories,Central,United States,Austin,TB-21250,Tim Brockman,US-2017-104661,
2015,Technology,Accessories,Central,United States,Austin,TB-21250,Tim Brockman,US-2017-104661,
2016,Technology,Accessories,Central,United States,Austin,TB-21250,Tim Brockman,US-2017-104661,
2017,Technology,Accessories,Central,United States,Austin,TB-21250,Tim Brockman,US-2017-104661,0.4
2014,Technology,Accessories,Central,United States,Beaumont,SC-20305,Sean Christensen,CA-2014-113257,0.2
2015,Technology,Accessories,Central,United States,Beaumont,SC-20305,Sean Christensen,CA-2014-113257,
2016,Technology,Accessories,Central,United States,Beaumont,SC-20305,Sean Christensen,CA-2014-113257,
2017,Technology,Accessories,Central,United States,Beaumont,SC-20305,Sean Christensen,CA-2014-113257,
2014,Technology,Accessories,Central,United States,Beaumont,TB-21520,Tracy Blumstein,CA-2014-124394,0.2
2015,Technology,Accessories,Central,United States,Beaumont,TB-21520,Tracy Blumstein,CA-2014-124394,
2016,Technology,Accessories,Central,United States,Beaumont,TB-21520,Tracy Blumstein,CA-2014-124394,
2017,Technology,Accessories,Central,United States,Beaumont,TB-21520,Tracy Blumstein,CA-2014-124394,
2014,Technology,Accessories,Central,United States,Bloomington,AB-10105,Adrian Barton,CA-2017-140781,
2015,Technology,Accessories,Central,United States,Bloomington,AB-10105,Adrian Barton,CA-2017-140781,
2016,Technology,Accessories,Central,United States,Bloomington,AB-10105,Adrian Barton,CA-2017-140781,
2017,Technology,Accessories,Central,United States,Bloomington,AB-10105,Adrian Barton,CA-2017-140781,0.2
2014,Technology,Accessories,Central,United States,Buffalo Grove,BM-11785,Bryan Mills,CA-2014-106971,0.2
2015,Technology,Accessories,Central,United States,Buffalo Grove,BM-11785,Bryan Mills,CA-2014-106971,
2016,Technology,Accessories,Central,United States,Buffalo Grove,BM-11785,Bryan Mills,CA-2014-106971,
2017,Technology,Accessories,Central,United States,Buffalo Grove,BM-11785,Bryan Mills,CA-2014-106971,
2014,Technology,Accessories,Central,United States,Carrollton,CM-12235,Chris McAfee,CA-2016-155845,
2015,Technology,Accessories,Central,United States,Carrollton,CM-12235,Chris McAfee,CA-2016-155845,
2016,Technology,Accessories,Central,United States,Carrollton,CM-12235,Chris McAfee,CA-2016-155845,0.2
2017,Technology,Accessories,Central,United States,Carrollton,CM-12235,Chris McAfee,CA-2016-155845,
2014,Technology,Accessories,Central,United States,Carrollton,DK-13090,Dave Kipp,CA-2017-124940,
2015,Technology,Accessories,Central,United States,Carrollton,DK-13090,Dave Kipp,CA-2017-124940,
2016,Technology,Accessories,Central,United States,Carrollton,DK-13090,Dave Kipp,CA-2017-124940,
2017,Technology,Accessories,Central,United States,Carrollton,DK-13090,Dave Kipp,CA-2017-124940,0.2
2014,Technology,Accessories,Central,United States,Carrollton,DP-13000,Darren Powers,CA-2014-122609,0.2
2015,Technology,Accessories,Central,United States,Carrollton,DP-13000,Darren Powers,CA-2014-122609,
2016,Technology,Accessories,Central,United States,Carrollton,DP-13000,Darren Powers,CA-2014-122609,
2017,Technology,Accessories,Central,United States,Carrollton,DP-13000,Darren Powers,CA-2014-122609,
2014,Technology,Accessories,Central,United States,Carrollton,EA-14035,Erin Ashbrook,CA-2016-108581,
2015,Technology,Accessories,Central,United States,Carrollton,EA-14035,Erin Ashbrook,CA-2016-108581,
2016,Technology,Accessories,Central,United States,Carrollton,EA-14035,Erin Ashbrook,CA-2016-108581,0.2
2017,Technology,Accessories,Central,United States,Carrollton,EA-14035,Erin Ashbrook,CA-2016-108581,
2014,Technology,Accessories,Central,United States,Chicago,AF-10870,Art Ferguson,CA-2016-139234,
2015,Technology,Accessories,Central,United States,Chicago,AF-10870,Art Ferguson,CA-2016-139234,
2016,Technology,Accessories,Central,United States,Chicago,AF-10870,Art Ferguson,CA-2016-139234,0.2
2017,Technology,Accessories,Central,United States,Chicago,AF-10870,Art Ferguson,CA-2016-139234,
2014,Technology,Accessories,Central,United States,Chicago,BB-11545,Brenda Bowman,CA-2016-124506,
